zone_id,week,zone_type,population_density,road_capacity,effective_road_capacity,vehicle_density,traffic_pressure,congestion,average_speed,red_light_violations,weather,road_condition,special_event,incident_count,incident_occurred
Zone_39,31,Industrial_Corridor,2566,44,25.74,17.94,0.697,44.63,30.99,8,Heavy Rain,Poor,0,3,1
Zone_40,31,University_District,7930,55,55.0,32.22,0.586,30.17,59.02,1,Normal,Good,0,1,1
Zone_41,31,Highway_Junction,2549,42,42.0,17.75,0.423,20.15,61.61,3,Normal,Good,0,0,0
Zone_42,31,University_District,7369,58,58.0,41.36,0.713,38.25,59.52,6,Normal,Good,0,2,1
Zone_43,31,Commercial_Downtown,3988,78,78.0,26.83,0.344,17.74,59.54,6,Normal,Good,0,1,1
Zone_44,31,Suburban_LowDensity,3720,70,40.95,0.0,0.0,7.91,41.43,2,Heavy Rain,Poor,0,0,0
Zone_45,31,Highway_Junction,2987,87,50.89,15.87,0.312,20.13,41.23,7,Heavy Rain,Poor,0,0,0
Zone_46,31,University_District,8049,51,42.23,56.44,1.336,96.25,23.25,13,Light Rain,Moderate,0,1,1
Zone_47,31,University_District,8056,58,48.02,32.83,0.684,38.94,45.22,7,Light Rain,Moderate,0,0,0
Zone_48,31,Industrial_Corridor,3999,72,42.12,19.43,0.461,25.98,36.48,4,Heavy Rain,Poor,0,0,0
Zone_49,31,University_District,11539,59,59.0,54.98,0.932,55.96,49.14,5,Normal,Good,0,0,0
Zone_50,31,University_District,11592,68,56.3,63.67,1.131,77.16,28.93,6,Light Rain,Moderate,0,3,1
Zone_01,32,Commercial_Downtown,8726,60,49.68,43.3,0.872,56.96,38.91,8,Light Rain,Moderate,0,1,1
Zone_02,32,Residential,12426,92,53.82,26.26,0.488,25.75,36.26,6,Heavy Rain,Poor,0,0,0
Zone_03,32,University_District,7685,63,52.16,17.34,0.332,14.71,53.37,3,Light Rain,Moderate,0,0,0
Zone_04,32,Highway_Junction,2415,72,59.62,11.49,0.193,10.11,55.99,2,Light Rain,Moderate,0,1,1
Zone_05,32,Commercial_Downtown,8343,66,54.65,42.83,0.784,47.31,43.58,6,Light Rain,Moderate,0,0,0
Zone_06,32,University_District,8747,86,50.31,40.14,0.798,58.38,23.88,2,Heavy Rain,Poor,0,3,1
Zone_07,32,University_District,7267,42,24.57,26.83,1.092,89.66,11.99,9,Heavy Rain,Poor,0,3,1
Zone_08,32,Highway_Junction,2040,43,35.6,18.56,0.521,28.96,48.92,4,Light Rain,Moderate,0,0,0
Zone_09,32,Suburban_LowDensity,3241,92,92.0,16.04,0.174,8.04,65.95,0,Normal,Good,0,0,0
Zone_10,32,Residential,15099,47,27.5,40.28,1.465,100.0,10.0,13,Heavy Rain,Poor,0,1,1
Zone_11,32,Residential,9955,43,35.6,39.84,1.119,75.03,32.43,8,Light Rain,Moderate,0,1,1
Zone_12,32,Commercial_Downtown,8725,68,39.78,58.71,1.476,100.0,10.0,16,Heavy Rain,Poor,0,4,1
Zone_13,32,Suburban_LowDensity,1361,75,43.88,0.0,0.0,3.39,43.45,0,Heavy Rain,Poor,0,0,0
Zone_14,32,University_District,10551,99,99.0,60.15,0.608,30.63,55.14,5,Normal,Good,0,0,0
Zone_15,32,Residential,14863,86,50.31,61.32,1.219,96.83,10.0,14,Heavy Rain,Poor,0,2,1
Zone_16,32,Highway_Junction,1963,84,84.0,6.39,0.076,9.18,65.99,3,Normal,Good,0,0,0
Zone_17,32,Residential,8064,48,28.08,26.38,0.939,75.07,21.35,10,Heavy Rain,Poor,0,0,0
Zone_18,32,Industrial_Corridor,3295,90,90.0,1.62,0.018,4.56,62.6,0,Normal,Good,0,0,0
Zone_19,32,Industrial_Corridor,4136,81,67.07,8.01,0.119,6.86,53.82,2,Light Rain,Moderate,0,0,0
Zone_20,32,Commercial_Downtown,3700,73,60.44,19.69,0.326,22.05,53.44,2,Light Rain,Moderate,0,0,0
Zone_21,32,Residential,11645,74,61.27,33.35,0.544,29.97,47.83,2,Light Rain,Moderate,0,1,1
Zone_22,32,University_District,7570,76,44.46,32.44,0.73,49.83,32.21,4,Heavy Rain,Poor,0,4,1
Zone_23,32,Suburban_LowDensity,2228,53,43.88,0.0,0.0,5.53,56.17,3,Light Rain,Moderate,0,0,0
Zone_24,32,Commercial_Downtown,8634,99,57.91,52.93,0.914,74.05,17.04,4,Heavy Rain,Poor,0,2,1
Zone_25,32,Residential,10790,71,41.54,27.41,0.66,46.91,32.49,7,Heavy Rain,Poor,0,2,1
Zone_26,32,University_District,7678,75,75.0,39.82,0.531,30.54,58.79,3,Normal,Good,0,0,0
Zone_27,32,Suburban_LowDensity,4357,81,67.07,22.31,0.333,17.11,53.16,3,Light Rain,Moderate,0,0,0
Zone_28,32,Highway_Junction,1845,83,83.0,11.96,0.144,3.66,62.67,6,Normal,Good,0,0,0
Zone_29,32,Residential,13450,94,77.83,32.98,0.424,19.19,50.83,2,Light Rain,Moderate,0,0,0
Zone_30,32,Highway_Junction,2448,66,66.0,14.57,0.221,9.58,66.54,5,Normal,Good,0,1,1
Zone_31,32,Commercial_Downtown,9364,45,37.26,32.38,0.869,60.57,39.98,5,Light Rain,Moderate,0,1,1
Zone_32,32,Commercial_Downtown,7248,81,67.07,36.95,0.551,27.94,50.02,2,Light Rain,Moderate,0,0,0
Zone_33,32,Commercial_Downtown,6945,63,52.16,34.15,0.655,37.98,46.61,9,Light Rain,Moderate,0,0,0
Zone_34,32,Industrial_Corridor,3320,51,29.84,20.3,0.68,43.45,33.59,6,Heavy Rain,Poor,0,1,1
Zone_35,32,Residential,15280,95,78.66,47.84,0.608,28.46,53.88,5,Light Rain,Moderate,0,0,0
Zone_36,32,Residential,12737,62,36.27,44.79,1.235,96.78,10.0,8,Heavy Rain,Poor,0,1,1
Zone_37,32,Residential,11474,92,76.18,21.97,0.288,13.78,57.42,2,Light Rain,Moderate,0,0,0
Zone_38,32,Commercial_Downtown,9035,94,77.83,55.63,0.715,40.45,44.05,2,Light Rain,Moderate,0,0,0
Zone_39,32,Industrial_Corridor,2566,44,25.74,12.99,0.505,31.75,38.14,3,Heavy Rain,Poor,0,0,0
Zone_40,32,University_District,7930,55,55.0,32.47,0.59,34.78,53.42,6,Normal,Good,0,1,1
Zone_41,32,Highway_Junction,2549,42,34.78,22.71,0.653,41.02,44.05,5,Light Rain,Moderate,0,1,1
Zone_42,32,University_District,7369,58,48.02,41.27,0.859,60.01,38.31,6,Light Rain,Moderate,0,0,0
Zone_43,32,Commercial_Downtown,3988,78,45.63,27.47,0.602,38.34,31.83,9,Heavy Rain,Poor,0,1,1
Zone_44,32,Suburban_LowDensity,3720,70,57.96,7.58,0.131,10.22,54.57,2,Light Rain,Moderate,0,0,0
Zone_45,32,Highway_Junction,2987,87,72.04,13.69,0.19,11.9,55.71,1,Light Rain,Moderate,0,0,0
Zone_46,32,University_District,8049,51,29.84,55.79,1.87,100.0,10.0,9,Heavy Rain,Poor,0,3,1
Zone_47,32,University_District,8056,58,33.93,30.68,0.904,72.82,21.36,3,Heavy Rain,Poor,0,3,1
Zone_48,32,Industrial_Corridor,3999,72,42.12,17.41,0.413,20.52,39.32,4,Heavy Rain,Poor,0,0,0
Zone_49,32,University_District,11539,59,34.52,56.55,1.638,100.0,10.0,8,Heavy Rain,Poor,0,1,1
Zone_50,32,University_District,11592,68,56.3,53.17,0.944,62.27,36.05,4,Light Rain,Moderate,0,1,1
Zone_01,33,Commercial_Downtown,8726,60,49.68,39.49,0.795,50.17,42.81,9,Light Rain,Moderate,0,0,0
Zone_02,33,Residential,12426,92,53.82,33.07,0.614,38.13,34.19,3,Heavy Rain,Poor,0,0,0
Zone_03,33,University_District,7685,63,36.86,17.35,0.471,27.13,40.17,2,Heavy Rain,Poor,0,0,0
Zone_04,33,Highway_Junction,2415,72,59.62,12.07,0.202,8.6,56.36,5,Light Rain,Moderate,0,1,1
Zone_05,33,Commercial_Downtown,8343,66,66.0,36.66,0.555,27.81,55.72,6,Normal,Good,0,0,0
Zone_06,33,University_District,8747,86,50.31,45.31,0.901,70.05,22.32,9,Heavy Rain,Poor,0,1,1
Zone_07,33,University_District,7267,42,42.0,25.65,0.611,30.79,56.45,4,Normal,Good,0,0,0
Zone_08,33,Highway_Junction,2040,43,25.16,11.76,0.467,31.44,36.37,2,Heavy Rain,Poor,0,0,0
Zone_09,33,Suburban_LowDensity,3241,92,76.18,11.79,0.155,8.83,54.72,0,Light Rain,Moderate,0,0,0
Zone_10,33,Residential,15099,47,38.92,32.91,0.846,55.82,37.85,5,Light Rain,Moderate,0,2,1
Zone_11,33,Residential,9955,43,35.6,33.64,0.945,66.99,35.78,13,Light Rain,Moderate,0,1,1
Zone_12,33,Commercial_Downtown,8725,68,68.0,63.15,0.929,54.26,46.67,6,Normal,Good,0,1,1
Zone_13,33,Suburban_LowDensity,1361,75,62.1,1.21,0.019,2.35,56.15,0,Light Rain,Moderate,0,1,1
Zone_14,33,University_District,10551,99,81.97,58.85,0.718,43.87,43.66,4,Light Rain,Moderate,0,0,0
Zone_15,33,Residential,14863,86,71.21,68.18,0.957,65.83,36.72,9,Light Rain,Moderate,0,3,1
Zone_16,33,Highway_Junction,1963,84,69.55,4.99,0.072,9.62,57.59,6,Light Rain,Moderate,0,0,0
Zone_17,33,Residential,8064,48,39.74,26.65,0.671,40.06,47.67,3,Light Rain,Moderate,0,0,0
Zone_18,33,Industrial_Corridor,3295,90,74.52,1.83,0.025,2.9,59.27,3,Light Rain,Moderate,0,0,0
Zone_19,33,Industrial_Corridor,4136,81,67.07,20.48,0.305,18.27,51.71,3,Light Rain,Moderate,0,0,0
Zone_20,33,Commercial_Downtown,3700,73,42.71,25.13,0.588,41.6,32.55,8,Heavy Rain,Poor,0,0,0
Zone_21,33,Residential,11645,74,61.27,33.64,0.549,28.47,49.23,8,Light Rain,Moderate,0,0,0
Zone_22,33,University_District,7570,76,62.93,34.32,0.545,28.53,54.27,1,Light Rain,Moderate,0,0,0
Zone_23,33,Suburban_LowDensity,2228,53,43.88,0.0,0.0,8.22,56.28,1,Light Rain,Moderate,0,2,1
Zone_24,33,Commercial_Downtown,8634,99,99.0,59.21,0.598,27.05,59.32,6,Normal,Good,0,0,0
Zone_25,33,Residential,10790,71,71.0,32.12,0.452,21.03,58.47,2,Normal,Good,0,0,0
Zone_26,33,University_District,7678,75,43.88,32.45,0.74,52.33,26.32,11,Heavy Rain,Poor,0,0,0
Zone_27,33,Suburban_LowDensity,4357,81,67.07,22.64,0.338,11.63,54.7,2,Light Rain,Moderate,0,0,0
Zone_28,33,Highway_Junction,1845,83,48.56,17.15,0.353,24.02,35.25,6,Heavy Rain,Poor,0,0,0
Zone_29,33,Residential,13450,94,94.0,39.79,0.423,23.01,57.5,4,Normal,Good,0,1,1
Zone_30,33,Highway_Junction,2448,66,66.0,10.75,0.163,14.68,62.11,5,Normal,Good,0,0,0
Zone_31,33,Commercial_Downtown,9364,45,45.0,31.52,0.7,39.92,56.43,7,Normal,Good,0,0,0
Zone_32,33,Commercial_Downtown,7248,81,67.07,38.89,0.58,33.31,47.75,0,Light Rain,Moderate,0,0,0
Zone_33,33,Commercial_Downtown,6945,63,63.0,38.7,0.614,25.91,58.22,3,Normal,Good,0,0,0
Zone_34,33,Industrial_Corridor,3320,51,51.0,17.75,0.348,13.53,61.06,1,Normal,Good,0,0,0
Zone_35,33,Residential,15280,95,78.66,48.84,0.621,31.85,48.67,2,Light Rain,Moderate,0,0,0
Zone_36,33,Residential,12737,62,36.27,54.29,1.497,100.0,10.0,10,Heavy Rain,Poor,0,2,1
Zone_37,33,Residential,11474,92,53.82,22.43,0.417,22.46,40.69,4,Heavy Rain,Poor,0,3,1
Zone_38,33,Commercial_Downtown,9035,94,54.99,51.41,0.935,77.1,15.91,11,Heavy Rain,Poor,0,1,1
Zone_39,33,Industrial_Corridor,2566,44,36.43,0.32,0.009,3.21,53.6,1,Light Rain,Moderate,0,0,0
Zone_40,33,University_District,7930,55,45.54,45.13,0.991,66.27,35.0,7,Light Rain,Moderate,0,2,1
Zone_41,33,Highway_Junction,2549,42,24.57,20.81,0.847,61.97,23.01,6,Heavy Rain,Poor,0,4,1
Zone_42,33,University_District,7369,58,33.93,41.22,1.215,100.0,10.0,12,Heavy Rain,Poor,0,3,1
Zone_43,33,Commercial_Downtown,3988,78,78.0,26.03,0.334,17.06,63.58,5,Normal,Good,0,0,0
Zone_44,33,Suburban_LowDensity,3720,70,40.95,8.55,0.209,13.69,42.56,1,Heavy Rain,Poor,0,0,0
Zone_45,33,Highway_Junction,2987,87,87.0,14.02,0.161,9.03,66.36,2,Normal,Good,0,0,0
Zone_46,33,University_District,8049,51,42.23,56.38,1.335,92.99,23.64,12,Light Rain,Moderate,0,2,1
Zone_47,33,University_District,8056,58,48.02,27.64,0.576,26.02,53.42,4,Light Rain,Moderate,0,0,0
Zone_48,33,Industrial_Corridor,3999,72,72.0,20.61,0.286,15.67,64.97,2,Normal,Good,0,0,0
Zone_49,33,University_District,11539,59,48.85,53.03,1.086,80.82,29.01,7,Light Rain,Moderate,0,2,1
Zone_50,33,University_District,11592,68,56.3,53.49,0.95,63.95,33.26,8,Light Rain,Moderate,0,2,1
Zone_01,34,Commercial_Downtown,8726,60,60.0,44.67,0.745,39.89,57.53,8,Normal,Good,0,1,1
Zone_02,34,Residential,12426,92,76.18,36.65,0.481,23.67,52.57,4,Light Rain,Moderate,0,0,0
Zone_03,34,University_District,7685,63,52.16,15.23,0.292,12.95,54.23,3,Light Rain,Moderate,0,0,0
Zone_04,34,Highway_Junction,2415,72,59.62,7.57,0.127,11.29,53.39,5,Light Rain,Moderate,0,0,0
Zone_05,34,Commercial_Downtown,8343,66,66.0,45.73,0.693,34.73,51.26,5,Normal,Good,0,0,0
Zone_06,34,University_District,8747,86,86.0,42.88,0.499,19.87,60.83,2,Normal,Good,0,0,0
Zone_07,34,University_District,7267,42,34.78,29.63,0.852,53.45,39.5,5,Light Rain,Moderate,0,0,0
Zone_08,34,Highway_Junction,2040,43,43.0,16.83,0.391,21.87,60.81,7,Normal,Good,0,0,0
Zone_09,34,Suburban_LowDensity,3241,92,92.0,9.12,0.099,6.02,66.22,0,Normal,Good,0,0,0
Zone_10,34,Residential,15099,47,27.5,37.75,1.373,100.0,10.0,8,Heavy Rain,Poor,0,2,1
Zone_11,34,Residential,9955,43,35.6,31.26,0.878,58.68,40.11,2,Light Rain,Moderate,0,0,0
Zone_12,34,Commercial_Downtown,8725,68,56.3,62.84,1.116,78.15,26.73,16,Light Rain,Moderate,0,2,1
Zone_13,34,Suburban_LowDensity,1361,75,43.88,2.99,0.068,10.91,43.59,3,Heavy Rain,Poor,0,0,0
Zone_14,34,University_District,10551,99,99.0,55.22,0.558,26.06,56.38,1,Normal,Good,0,0,0
Zone_15,34,Residential,14863,86,50.31,58.33,1.159,97.12,10.0,10,Heavy Rain,Poor,0,1,1
Zone_16,34,Highway_Junction,1963,84,49.14,0.0,0.0,8.53,42.28,3,Heavy Rain,Poor,0,0,0
Zone_17,34,Residential,8064,48,48.0,19.06,0.397,16.32,59.53,2,Normal,Good,0,0,0
Zone_18,34,Industrial_Corridor,3295,90,74.52,0.0,0.0,7.87,56.51,1,Light Rain,Moderate,0,0,0
Zone_19,34,Industrial_Corridor,4136,81,67.07,21.89,0.326,14.65,54.0,0,Light Rain,Moderate,0,0,0
Zone_20,34,Commercial_Downtown,3700,73,42.71,23.12,0.541,34.66,35.27,3,Heavy Rain,Poor,0,2,1
Zone_21,34,Residential,11645,74,74.0,30.84,0.417,20.97,60.57,4,Normal,Good,0,0,0
Zone_22,34,University_District,7570,76,62.93,28.39,0.451,24.4,51.79,4,Light Rain,Moderate,0,0,0
Zone_23,34,Suburban_LowDensity,2228,53,53.0,0.0,0.0,9.62,61.45,5,Normal,Good,0,0,0
Zone_24,34,Commercial_Downtown,8634,99,99.0,61.99,0.626,34.64,55.81,7,Normal,Good,0,0,0
Zone_25,34,Residential,10790,71,58.79,25.86,0.44,19.87,51.45,3,Light Rain,Moderate,0,0,0
Zone_26,34,University_District,7678,75,75.0,28.05,0.374,15.36,61.36,5,Normal,Good,0,0,0
Zone_27,34,Suburban_LowDensity,4357,81,47.38,22.09,0.466,27.89,34.56,3,Heavy Rain,Poor,0,1,1
Zone_28,34,Highway_Junction,1845,83,83.0,6.8,0.082,7.89,64.77,2,Normal,Good,0,0,0
Zone_29,34,Residential,13450,94,54.99,34.22,0.622,36.34,30.94,9,Heavy Rain,Poor,0,0,0
Zone_30,34,Highway_Junction,2448,66,66.0,10.55,0.16,8.78,63.76,7,Normal,Good,0,1,1
Zone_31,34,Commercial_Downtown,9364,45,26.33,29.38,1.116,92.12,10.0,9,Heavy Rain,Poor,0,0,0
Zone_32,34,Commercial_Downtown,7248,81,67.07,38.23,0.57,33.38,47.4,4,Light Rain,Moderate,0,0,0
Zone_33,34,Commercial_Downtown,6945,63,36.86,37.7,1.023,86.49,11.6,4,Heavy Rain,Poor,0,1,1
Zone_34,34,Industrial_Corridor,3320,51,29.84,20.45,0.685,44.29,28.94,5,Heavy Rain,Poor,0,1,1
Zone_35,34,Residential,15280,95,78.66,48.96,0.622,37.86,48.36,3,Light Rain,Moderate,0,1,1
Zone_36,34,Residential,12737,62,51.34,50.89,0.991,70.19,34.85,8,Light Rain,Moderate,0,3,1
Zone_37,34,Residential,11474,92,76.18,31.23,0.41,17.63,52.16,1,Light Rain,Moderate,0,0,0
Zone_38,34,Commercial_Downtown,9035,94,77.83,54.37,0.699,42.71,42.45,4,Light Rain,Moderate,0,0,0
Zone_39,34,Industrial_Corridor,2566,44,25.74,9.29,0.361,24.09,38.81,3,Heavy Rain,Poor,0,3,1
Zone_40,34,University_District,7930,55,45.54,47.27,1.038,73.09,33.84,5,Light Rain,Moderate,0,1,1
Zone_41,34,Highway_Junction,2549,42,42.0,19.89,0.474,18.47,58.46,2,Normal,Good,0,0,0
Zone_42,34,University_District,7369,58,48.02,41.5,0.864,55.56,40.32,10,Light Rain,Moderate,0,0,0
Zone_43,34,Commercial_Downtown,3988,78,64.58,26.7,0.413,18.5,51.52,2,Light Rain,Moderate,0,0,0
Zone_44,34,Suburban_LowDensity,3720,70,40.95,3.02,0.074,9.34,40.68,0,Heavy Rain,Poor,0,0,0
Zone_45,34,Highway_Junction,2987,87,50.89,5.96,0.117,8.06,42.01,4,Heavy Rain,Poor,0,0,0
Zone_46,34,University_District,8049,51,42.23,52.64,1.247,89.31,24.45,6,Light Rain,Moderate,0,3,1
Zone_47,34,University_District,8056,58,33.93,26.04,0.767,53.51,30.92,4,Heavy Rain,Poor,0,1,1
Zone_48,34,Industrial_Corridor,3999,72,72.0,15.65,0.217,11.86,62.1,2,Normal,Good,0,0,0
Zone_49,34,University_District,11539,59,48.85,56.21,1.151,84.02,27.26,14,Light Rain,Moderate,0,1,1
Zone_50,34,University_District,11592,68,56.3,51.81,0.92,61.85,35.51,5,Light Rain,Moderate,0,0,0
Zone_01,35,Commercial_Downtown,8726,60,35.1,47.45,1.352,100.0,10.0,11,Heavy Rain,Poor,0,1,1
Zone_02,35,Residential,12426,92,92.0,32.29,0.351,16.2,62.59,1,Normal,Good,0,0,0
Zone_03,35,University_District,7685,63,63.0,18.0,0.286,13.0,66.48,1,Normal,Good,0,0,0
Zone_04,35,Highway_Junction,2415,72,72.0,7.38,0.102,11.08,61.04,4,Normal,Good,0,0,0
Zone_05,35,Commercial_Downtown,8343,66,54.65,48.71,0.891,58.19,37.89,11,Light Rain,Moderate,0,1,1
Zone_06,35,University_District,8747,86,50.31,43.79,0.87,66.09,23.45,5,Heavy Rain,Poor,0,2,1
Zone_07,35,University_District,7267,42,34.78,35.34,1.016,69.36,32.01,4,Light Rain,Moderate,0,1,1
Zone_08,35,Highway_Junction,2040,43,43.0,16.62,0.387,16.31,61.66,8,Normal,Good,0,0,0
Zone_09,35,Suburban_LowDensity,3241,92,76.18,15.73,0.206,12.61,53.95,3,Light Rain,Moderate,0,0,0
Zone_10,35,Residential,15099,47,47.0,40.05,0.852,49.43,49.43,5,Normal,Good,0,0,0
Zone_11,35,Residential,9955,43,35.6,34.5,0.969,67.6,32.55,6,Light Rain,Moderate,0,0,0
Zone_12,35,Commercial_Downtown,8725,68,39.78,60.23,1.514,100.0,10.0,8,Heavy Rain,Poor,0,1,1
Zone_13,35,Suburban_LowDensity,1361,75,62.1,0.0,0.0,7.66,55.68,1,Light Rain,Moderate,0,0,0
Zone_14,35,University_District,10551,99,99.0,53.83,0.544,25.2,61.02,3,Normal,Good,0,0,0
Zone_15,35,Residential,14863,86,50.31,49.31,0.98,77.5,17.12,9,Heavy Rain,Poor,0,4,1
Zone_16,35,Highway_Junction,1963,84,49.14,3.7,0.075,4.76,44.49,3,Heavy Rain,Poor,0,0,0
Zone_17,35,Residential,8064,48,28.08,15.26,0.543,29.78,37.21,6,Heavy Rain,Poor,0,0,0
Zone_18,35,Industrial_Corridor,3295,90,74.52,7.16,0.096,7.6,55.13,4,Light Rain,Moderate,0,0,0
Zone_19,35,Industrial_Corridor,4136,81,67.07,15.05,0.224,8.47,53.18,1,Light Rain,Moderate,0,0,0
Zone_20,35,Commercial_Downtown,3700,73,60.44,20.66,0.342,13.09,55.72,5,Light Rain,Moderate,0,0,0
Zone_21,35,Residential,11645,74,43.29,32.78,0.757,54.55,27.36,5,Heavy Rain,Poor,0,4,1
Zone_22,35,University_District,7570,76,62.93,34.5,0.548,31.56,51.09,3,Light Rain,Moderate,0,0,0
Zone_23,35,Suburban_LowDensity,2228,53,31.01,0.82,0.026,6.3,41.89,2,Heavy Rain,Poor,0,0,0
Zone_24,35,Commercial_Downtown,8634,99,81.97,54.6,0.666,40.53,44.66,4,Light Rain,Moderate,0,0,0
Zone_25,35,Residential,10790,71,41.54,30.89,0.744,57.94,26.85,12,Heavy Rain,Poor,0,5,1
Zone_26,35,University_District,7678,75,62.1,27.24,0.439,24.32,53.33,5,Light Rain,Moderate,0,0,0
Zone_27,35,Suburban_LowDensity,4357,81,47.38,21.66,0.457,26.35,39.27,1,Heavy Rain,Poor,0,0,0
Zone_28,35,Highway_Junction,1845,83,68.72,5.57,0.081,5.04,55.28,8,Light Rain,Moderate,0,0,0
Zone_29,35,Residential,13450,94,94.0,35.69,0.38,19.71,60.17,4,Normal,Good,0,0,0
Zone_30,35,Highway_Junction,2448,66,54.65,3.97,0.073,9.76,55.59,5,Light Rain,Moderate,0,0,0
Zone_31,35,Commercial_Downtown,9364,45,45.0,30.29,0.673,39.0,54.89,4,Normal,Good,0,2,1
Zone_32,35,Commercial_Downtown,7248,81,47.38,31.76,0.67,45.23,32.33,4,Heavy Rain,Poor,0,3,1
Zone_33,35,Commercial_Downtown,6945,63,52.16,42.64,0.817,56.15,37.45,8,Light Rain,Moderate,0,0,0
Zone_34,35,Industrial_Corridor,3320,51,42.23,27.47,0.65,36.58,43.94,5,Light Rain,Moderate,0,0,0
Zone_35,35,Residential,15280,95,78.66,42.89,0.545,30.36,49.63,5,Light Rain,Moderate,0,1,1
Zone_36,35,Residential,12737,62,51.34,47.49,0.925,65.07,35.02,6,Light Rain,Moderate,0,0,0
Zone_37,35,Residential,11474,92,92.0,28.97,0.315,9.29,65.0,2,Normal,Good,0,0,0
Zone_38,35,Commercial_Downtown,9035,94,77.83,53.36,0.686,38.51,45.17,5,Light Rain,Moderate,0,0,0
Zone_39,35,Industrial_Corridor,2566,44,44.0,8.3,0.189,9.86,63.78,0,Normal,Good,0,0,0
Zone_40,35,University_District,7930,55,45.54,51.1,1.122,84.23,25.64,9,Light Rain,Moderate,0,2,1
Zone_41,35,Highway_Junction,2549,42,34.78,14.94,0.43,21.48,54.64,6,Light Rain,Moderate,0,2,1
Zone_42,35,University_District,7369,58,33.93,44.22,1.303,100.0,10.0,10,Heavy Rain,Poor,0,3,1
Zone_43,35,Commercial_Downtown,3988,78,64.58,26.15,0.405,17.12,53.42,6,Light Rain,Moderate,0,0,0
Zone_44,35,Suburban_LowDensity,3720,70,40.95,4.16,0.102,11.51,41.24,1,Heavy Rain,Poor,0,0,0
Zone_45,35,Highway_Junction,2987,87,72.04,2.23,0.031,6.23,59.31,4,Light Rain,Moderate,0,0,0
Zone_46,35,University_District,8049,51,51.0,48.86,0.958,61.81,43.65,6,Normal,Good,0,3,1
Zone_47,35,University_District,8056,58,33.93,20.32,0.599,37.8,36.91,3,Heavy Rain,Poor,0,0,0
Zone_48,35,Industrial_Corridor,3999,72,42.12,16.51,0.392,27.45,36.46,5,Heavy Rain,Poor,0,1,1
Zone_49,35,University_District,11539,59,59.0,52.22,0.885,52.9,50.16,6,Normal,Good,0,1,1
Zone_50,35,University_District,11592,68,68.0,48.86,0.719,34.33,53.89,8,Normal,Good,0,0,0
Zone_01,36,Commercial_Downtown,8726,60,49.68,63.02,1.269,89.48,24.18,19,Light Rain,Moderate,0,2,1
Zone_02,36,Residential,12426,92,76.18,26.5,0.348,20.06,51.7,2,Light Rain,Moderate,0,0,0
Zone_03,36,University_District,7685,63,52.16,12.33,0.236,11.79,56.0,1,Light Rain,Moderate,0,0,0
Zone_04,36,Highway_Junction,2415,72,59.62,8.72,0.146,11.19,54.37,1,Light Rain,Moderate,0,0,0
Zone_05,36,Commercial_Downtown,8343,66,38.61,47.78,1.238,100.0,10.0,9,Heavy Rain,Poor,0,4,1
Zone_06,36,University_District,8747,86,50.31,51.19,1.017,81.49,12.27,5,Heavy Rain,Poor,0,3,1
Zone_07,36,University_District,7267,42,34.78,38.23,1.099,82.67,29.33,9,Light Rain,Moderate,0,2,1
Zone_08,36,Highway_Junction,2040,43,25.16,12.59,0.5,30.77,35.88,4,Heavy Rain,Poor,0,0,0
Zone_09,36,Suburban_LowDensity,3241,92,92.0,27.87,0.303,12.17,62.96,2,Normal,Good,0,0,0
Zone_10,36,Residential,15099,47,47.0,42.64,0.907,55.83,46.02,7,Normal,Good,0,0,0
Zone_11,36,Residential,9955,43,43.0,31.92,0.742,42.64,54.0,3,Normal,Good,0,0,0
Zone_12,36,Commercial_Downtown,8725,68,56.3,58.57,1.04,77.07,31.27,13,Light Rain,Moderate,0,0,0
Zone_13,36,Suburban_LowDensity,1361,75,75.0,0.61,0.008,4.41,63.22,3,Normal,Good,0,0,0
Zone_14,36,University_District,10551,99,99.0,58.34,0.589,26.18,55.97,3,Normal,Good,0,0,0
Zone_15,36,Residential,14863,86,71.21,58.55,0.822,50.5,37.94,5,Light Rain,Moderate,0,0,0
Zone_16,36,Highway_Junction,1963,84,84.0,7.37,0.088,2.7,64.92,1,Normal,Good,0,0,0
Zone_17,36,Residential,8064,48,48.0,16.96,0.353,15.9,61.73,1,Normal,Good,0,0,0
Zone_18,36,Industrial_Corridor,3295,90,52.65,6.17,0.117,10.7,43.62,3,Heavy Rain,Poor,0,0,0
Zone_19,36,Industrial_Corridor,4136,81,81.0,15.08,0.186,10.4,62.09,2,Normal,Good,0,0,0
Zone_20,36,Commercial_Downtown,3700,73,42.71,18.28,0.428,30.77,37.67,8,Heavy Rain,Poor,0,0,0
Zone_21,36,Residential,11645,74,61.27,27.93,0.456,23.76,51.06,2,Light Rain,Moderate,0,0,0
Zone_22,36,University_District,7570,76,44.46,26.67,0.6,35.75,34.07,1,Heavy Rain,Poor,0,0,0
Zone_23,36,Suburban_LowDensity,2228,53,43.88,0.0,0.0,5.34,58.5,1,Light Rain,Moderate,0,0,0
Zone_24,36,Commercial_Downtown,8634,99,57.91,58.61,1.012,84.26,13.52,11,Heavy Rain,Poor,0,1,1
Zone_25,36,Residential,10790,71,41.54,25.49,0.614,40.65,32.2,6,Heavy Rain,Poor,0,1,1
Zone_26,36,University_District,7678,75,62.1,29.34,0.472,28.99,51.81,7,Light Rain,Moderate,0,0,0
