zone_id,week,zone_type,temporal_profile,population_density,road_capacity,effective_road_capacity,vehicle_density,traffic_pressure,congestion,average_speed,red_light_violations,weather,road_condition,special_event,incident_count,incident_occurred,previous_week_vehicle_density,previous_week_congestion,previous_week_average_speed,previous_week_red_light_violations,previous_week_incident_count,previous_week_incident_occurred,previous_week_traffic_pressure,rolling_4_week_avg_vehicle_density,rolling_4_week_avg_congestion,rolling_4_week_avg_speed,rolling_4_week_avg_violations,rolling_4_week_incident_count,rolling_4_week_incident_rate,rolling_4_week_avg_traffic_pressure,vehicle_density_change,congestion_change,speed_change,violations_change,traffic_pressure_change,incident_count_change,vehicle_density_pct_change,congestion_pct_change,speed_pct_change,vehicle_population_ratio,congestion_trend_4w,vehicle_density_trend_4w,speed_trend_4w,incident_trend_4w
Zone_26,10,University_District,STABLE,7678,75,75.0,19.79,0.264,11.77,63.09,5,Normal,Good,0,0,0,22.92,8.31,65.63,1.0,0.0,0.0,0.306,26.65,15.98,59.37,3.0,0.0,0.0,0.375,-3.13,3.46,-2.54,4.0,-0.042,0.0,-13.66,41.64,-3.87,2.577,-4.018,-2.519,2.863,0.0
Zone_26,11,University_District,STABLE,7678,75,75.0,27.01,0.36,13.9,62.0,4,Normal,Good,0,0,0,19.79,11.77,63.09,5.0,0.0,0.0,0.264,24.01,14.25,60.32,2.75,0.0,0.0,0.34,7.22,2.13,-1.09,-1.0,0.096,0.0,36.48,18.1,-1.73,3.518,-3.932,-2.719,3.926,0.0
Zone_26,12,University_District,STABLE,7678,75,75.0,30.31,0.404,17.7,59.58,3,Normal,Good,0,0,0,27.01,13.9,62.0,4.0,0.0,0.0,0.36,23.74,11.97,62.94,3.5,0.0,0.0,0.317,3.3,3.8,-2.42,-1.0,0.044,0.0,12.22,27.34,-3.9,3.948,0.343,0.218,0.031,0.0
Zone_26,13,University_District,STABLE,7678,75,75.0,33.8,0.451,23.52,59.02,3,Normal,Good,0,0,0,30.31,17.7,59.58,3.0,0.0,0.0,0.404,25.01,12.92,62.58,3.25,0.0,0.0,0.334,3.49,5.82,-0.56,0.0,0.047,0.0,11.51,32.88,-0.94,4.402,3.03,2.939,-1.924,0.0
Zone_26,14,University_District,STABLE,7678,75,75.0,28.37,0.378,13.95,65.42,5,Normal,Good,0,0,0,33.8,23.52,59.02,3.0,0.0,0.0,0.451,27.73,16.72,60.92,3.75,0.0,0.0,0.37,-5.43,-9.57,6.4,2.0,-0.073,0.0,-16.07,-40.69,10.84,3.695,3.905,4.533,-1.463,0.0
Zone_26,15,University_District,STABLE,7678,75,62.1,35.7,0.575,35.83,46.58,5,Light Rain,Moderate,0,0,0,28.37,13.95,65.42,5.0,0.0,0.0,0.378,29.87,17.27,61.5,3.75,0.0,0.0,0.398,7.33,21.88,-18.84,0.0,0.197,0.0,25.84,156.84,-28.8,4.65,0.597,0.757,0.97,0.0
Zone_26,16,University_District,STABLE,7678,75,62.1,42.31,0.681,40.87,45.56,3,Light Rain,Moderate,0,0,0,35.7,35.83,46.58,5.0,0.0,0.0,0.575,32.04,22.75,57.65,4.0,0.0,0.0,0.452,6.61,5.04,-1.02,-2.0,0.106,0.0,18.52,14.07,-2.19,5.511,4.482,1.074,-3.26,0.0
Zone_26,17,University_District,STABLE,7678,75,75.0,35.7,0.476,24.62,62.29,4,Normal,Good,0,0,0,42.31,40.87,45.56,3.0,0.0,0.0,0.681,35.04,28.54,54.15,4.0,0.0,0.0,0.521,-6.61,-16.25,16.73,1.0,-0.205,0.0,-15.62,-39.76,36.72,4.65,7.393,3.286,-5.922,0.0
Zone_26,18,University_District,STABLE,7678,75,63.75,44.39,0.696,36.86,54.9,12,Normal,Good,1,0,0,35.7,24.62,62.29,4.0,0.0,0.0,0.476,35.52,28.82,54.96,4.25,0.0,0.0,0.528,8.69,12.24,-7.39,8.0,0.22,0.0,24.34,49.72,-11.86,5.781,3.705,2.86,-1.041,0.0
Zone_26,19,University_District,STABLE,7678,75,63.75,48.78,0.765,45.12,55.58,9,Normal,Good,1,1,1,44.39,36.86,54.9,12.0,0.0,0.0,0.696,39.52,34.54,52.33,6.0,0.0,0.0,0.607,4.39,8.26,0.68,-3.0,0.069,0.0,9.89,22.41,1.24,6.353,-1.316,1.946,4.169,0.0
Zone_26,20,University_District,STABLE,7678,75,75.0,37.34,0.498,24.37,56.64,1,Normal,Good,0,0,0,48.78,45.12,55.58,9.0,1.0,1.0,0.765,42.8,36.87,54.58,7.0,1.0,0.25,0.654,-11.44,-20.75,1.06,-8.0,-0.267,1.0,-23.45,-45.99,1.91,4.863,2.499,2.81,2.267,0.3
Zone_26,21,University_District,STABLE,7678,75,75.0,30.95,0.413,16.86,58.37,1,Normal,Good,0,0,0,37.34,24.37,56.64,1.0,0.0,0.0,0.498,41.55,32.74,57.35,6.5,1.0,0.25,0.609,-6.39,-7.51,1.73,0.0,-0.085,-1.0,-17.11,-30.82,3.05,4.031,0.751,0.931,-1.627,0.1
Zone_26,22,University_District,STABLE,7678,75,62.1,32.17,0.518,29.92,49.06,3,Light Rain,Moderate,0,1,1,30.95,16.86,58.37,1.0,0.0,0.0,0.413,40.36,30.8,56.37,5.75,1.0,0.25,0.593,1.22,13.06,-9.31,2.0,0.105,0.0,3.94,77.46,-15.95,4.19,-8.075,-5.176,1.147,-0.1
Zone_26,23,University_District,STABLE,7678,75,75.0,37.25,0.497,24.95,59.01,2,Normal,Good,0,0,0,32.17,29.92,49.06,3.0,1.0,1.0,0.518,37.31,29.07,54.91,3.5,2.0,0.5,0.548,5.08,-4.97,9.95,-1.0,-0.021,1.0,15.79,-16.61,20.28,4.852,-5.311,-5.622,-1.783,0.0
Zone_26,24,University_District,STABLE,7678,75,75.0,45.72,0.61,31.15,54.04,1,Normal,Good,0,0,0,37.25,24.95,59.01,2.0,0.0,0.0,0.497,34.43,24.02,55.77,1.75,1.0,0.25,0.481,8.47,6.2,-4.97,-1.0,0.113,-1.0,22.74,24.85,-8.42,5.955,1.48,0.095,-0.22,0.1
Zone_26,25,University_District,STABLE,7678,75,62.1,37.02,0.596,38.0,46.01,5,Light Rain,Moderate,0,1,1,45.72,31.15,54.04,1.0,0.0,0.0,0.61,36.52,25.72,55.12,1.75,1.0,0.25,0.51,-8.7,6.85,-8.03,4.0,-0.014,0.0,-19.03,21.99,-14.86,4.822,3.79,4.939,-0.304,-0.1
Zone_26,26,University_District,STABLE,7678,75,75.0,37.9,0.505,20.73,58.9,3,Normal,Good,0,0,0,37.02,38.0,46.01,5.0,1.0,1.0,0.596,38.04,31.01,52.03,2.75,2.0,0.5,0.555,0.88,-17.27,12.89,-2.0,-0.091,1.0,2.38,-45.45,28.02,4.936,3.044,2.302,-1.412,0.0
Zone_26,27,University_District,STABLE,7678,75,75.0,41.92,0.559,27.45,56.52,7,Normal,Good,0,0,0,37.9,20.73,58.9,3.0,0.0,0.0,0.505,39.47,28.71,54.49,2.75,1.0,0.25,0.552,4.02,6.72,-2.38,4.0,0.054,-1.0,10.61,32.42,-4.04,5.46,-0.581,-0.675,-0.836,0.1
Zone_26,28,University_District,STABLE,7678,75,75.0,35.8,0.477,22.9,58.18,3,Normal,Good,0,0,0,41.92,27.45,56.52,7.0,0.0,0.0,0.559,40.64,29.33,53.87,4.0,1.0,0.25,0.568,-6.12,-4.55,1.66,-4.0,-0.082,0.0,-14.6,-16.58,2.94,4.663,-2.837,-1.052,2.033,-0.1
Zone_26,29,University_District,STABLE,7678,75,75.0,36.38,0.485,23.48,61.11,7,Normal,Good,0,0,0,35.8,22.9,58.18,3.0,0.0,0.0,0.477,38.16,27.27,54.9,4.5,1.0,0.25,0.534,0.58,0.58,2.93,4.0,0.008,0.0,1.62,2.53,5.04,4.738,-3.858,0.036,3.413,-0.3
Zone_26,30,University_District,STABLE,7678,75,75.0,31.12,0.415,19.2,61.78,3,Normal,Good,0,0,0,36.38,23.48,61.11,7.0,0.0,0.0,0.485,38.0,23.64,58.68,5.0,0.0,0.0,0.506,-5.26,-4.28,0.67,-4.0,-0.07,0.0,-14.46,-18.23,1.1,4.053,0.37,-1.068,0.829,0.0
Zone_26,31,University_District,STABLE,7678,75,43.88,21.86,0.498,30.31,37.63,4,Heavy Rain,Poor,0,0,0,31.12,19.2,61.78,3.0,0.0,0.0,0.415,36.3,23.26,59.4,5.0,0.0,0.0,0.484,-9.26,11.11,-24.15,1.0,0.083,0.0,-29.76,57.86,-39.09,2.847,-2.417,-3.182,1.871,0.0
Zone_26,32,University_District,STABLE,7678,75,75.0,26.52,0.354,13.25,61.69,2,Normal,Good,0,0,0,21.86,30.31,37.63,4.0,0.0,0.0,0.498,31.29,23.97,54.68,4.25,0.0,0.0,0.469,4.66,-17.06,24.06,-2.0,-0.144,0.0,21.32,-56.28,63.94,3.454,1.795,-4.708,-6.098,0.0
Zone_26,33,University_District,STABLE,7678,75,62.1,35.25,0.568,24.71,48.91,4,Light Rain,Moderate,0,0,0,26.52,13.25,61.69,2.0,0.0,0.0,0.354,28.97,21.56,55.55,4.0,0.0,0.0,0.438,8.73,11.46,-12.78,2.0,0.214,0.0,32.92,86.49,-20.72,4.591,-1.958,-3.884,-2.241,0.0
Zone_26,34,University_District,STABLE,7678,75,43.88,35.88,0.818,64.07,23.93,3,Heavy Rain,Poor,0,2,1,35.25,24.71,48.91,4.0,0.0,0.0,0.568,28.69,21.87,52.5,3.25,0.0,0.0,0.459,0.63,39.36,-24.98,-1.0,0.25,0.0,1.79,159.29,-51.07,4.673,-0.053,1.705,-1.455,0.0
Zone_26,35,University_District,STABLE,7678,75,43.88,37.91,0.864,64.45,23.42,9,Heavy Rain,Poor,0,3,1,35.88,64.07,23.93,3.0,2.0,1.0,0.818,29.88,33.08,43.04,3.25,2.0,0.25,0.56,2.03,0.38,-0.51,6.0,0.046,2.0,5.66,0.59,-2.13,4.937,11.274,5.079,-5.388,0.3
Zone_26,36,University_District,STABLE,7678,75,43.88,32.73,0.746,54.42,28.44,6,Heavy Rain,Poor,0,2,1,37.91,64.45,23.42,9.0,3.0,1.0,0.864,33.89,41.62,39.49,4.5,5.0,0.5,0.651,-5.18,-10.03,5.02,-3.0,-0.118,1.0,-13.66,-15.56,21.43,4.263,19.296,3.48,-13.979,0.4
Zone_26,37,University_District,STABLE,7678,75,75.0,33.92,0.452,17.8,60.58,0,Normal,Good,0,0,0,32.73,54.42,28.44,6.0,2.0,1.0,0.746,35.44,51.91,31.18,5.5,7.0,0.75,0.749,1.19,-36.62,32.14,-6.0,-0.294,-1.0,3.64,-67.29,113.01,4.418,8.951,-0.553,-6.192,0.3
Zone_26,38,University_District,STABLE,7678,75,75.0,35.05,0.467,19.99,62.29,1,Normal,Good,0,0,0,33.92,17.8,60.58,0.0,0.0,0.0,0.452,35.11,50.18,34.09,4.5,7.0,0.75,0.72,1.13,2.19,1.71,1.0,0.015,-2.0,3.33,12.3,2.82,4.565,-14.884,-1.106,11.497,-0.3
Zone_26,39,University_District,STABLE,7678,75,75.0,31.75,0.423,17.38,61.08,4,Normal,Good,0,0,0,35.05,19.99,62.29,1.0,0.0,0.0,0.467,34.9,39.17,43.68,4.0,5.0,0.5,0.632,-3.3,-2.61,-1.21,3.0,-0.044,0.0,-9.42,-13.06,-1.94,4.135,-17.0,-0.739,14.875,-0.4
Zone_26,40,University_District,STABLE,7678,75,75.0,35.88,0.478,20.07,61.7,2,Normal,Good,0,0,0,31.75,17.38,61.08,4.0,0.0,0.0,0.423,33.36,27.4,53.1,2.75,2.0,0.25,0.522,4.13,2.69,0.62,-2.0,0.055,0.0,13.01,15.48,1.02,4.673,-10.893,-0.181,9.963,-0.3
Zone_26,41,University_District,STABLE,7678,75,75.0,36.77,0.49,23.54,63.22,3,Normal,Good,0,0,0,35.88,20.07,61.7,2.0,0.0,0.0,0.478,34.15,18.81,61.41,1.75,0.0,0.0,0.455,0.89,3.47,1.52,1.0,0.012,0.0,2.48,17.29,2.46,4.789,0.42,0.258,0.215,0.0
Zone_26,42,University_District,STABLE,7678,75,75.0,35.37,0.472,24.13,56.39,5,Normal,Good,0,0,0,36.77,23.54,63.22,3.0,0.0,0.0,0.49,34.86,20.24,62.07,2.5,0.0,0.0,0.464,-1.4,0.59,-6.83,2.0,-0.018,0.0,-3.81,2.51,-10.8,4.607,1.334,0.929,0.341,0.0
Zone_26,43,University_District,STABLE,7678,75,75.0,42.28,0.564,27.43,55.98,5,Normal,Good,0,0,0,35.37,24.13,56.39,5.0,0.0,0.0,0.472,34.94,21.28,60.6,3.5,0.0,0.0,0.466,6.91,3.3,-0.41,0.0,0.092,0.0,19.54,13.68,-0.73,5.507,2.372,1.175,-1.255,0.0
Zone_26,44,University_District,STABLE,7678,75,75.0,40.0,0.533,28.27,58.9,5,Normal,Good,0,1,1,42.28,27.43,55.98,5.0,0.0,0.0,0.564,37.58,23.79,59.32,3.75,0.0,0.0,0.501,-2.28,0.84,2.92,0.0,-0.031,0.0,-5.39,3.06,5.22,5.21,2.267,1.78,-2.399,0.0
Zone_26,45,University_District,STABLE,7678,75,75.0,37.23,0.496,23.06,60.73,3,Normal,Good,0,0,0,40.0,28.27,58.9,5.0,1.0,1.0,0.533,38.6,25.84,58.62,4.5,1.0,0.25,0.515,-2.77,-5.21,1.83,-2.0,-0.037,1.0,-6.92,-18.43,3.11,4.849,1.749,1.66,-1.337,0.3
Zone_26,46,University_District,STABLE,7678,75,62.1,42.23,0.68,40.47,45.99,5,Light Rain,Moderate,0,2,1,37.23,23.06,60.73,3.0,0.0,0.0,0.496,38.72,25.72,58.0,4.5,1.0,0.25,0.516,5.0,17.41,-14.74,2.0,0.184,-1.0,13.43,75.5,-24.27,5.5,-0.237,0.33,1.594,0.1
Zone_26,47,University_District,STABLE,7678,75,62.1,34.79,0.56,30.07,50.59,5,Light Rain,Moderate,0,0,0,42.23,40.47,45.99,5.0,2.0,1.0,0.68,40.43,29.81,55.4,4.5,3.0,0.5,0.568,-7.44,-10.4,4.6,0.0,-0.12,2.0,-17.62,-25.7,10.0,4.531,3.391,-0.292,-2.814,0.2
Zone_26,48,University_District,STABLE,7678,75,62.1,36.92,0.595,34.74,46.3,5,Light Rain,Moderate,0,0,0,34.79,30.07,50.59,5.0,0.0,0.0,0.56,38.56,30.47,54.05,4.5,3.0,0.5,0.567,2.13,4.67,-4.29,0.0,0.035,-2.0,6.12,15.53,-8.48,4.809,2.281,-1.063,-3.967,-0.2
Zone_26,49,University_District,STABLE,7678,75,75.0,35.48,0.473,20.62,58.43,3,Normal,Good,0,0,0,36.92,34.74,46.3,5.0,0.0,0.0,0.595,37.79,32.08,50.9,4.5,2.0,0.25,0.583,-1.44,-14.12,12.13,-2.0,-0.122,0.0,-3.9,-40.64,26.2,4.621,2.464,-0.837,-3.869,-0.1
Zone_26,50,University_District,STABLE,7678,75,75.0,34.3,0.457,23.28,62.68,5,Normal,Good,0,0,0,35.48,20.62,58.43,3.0,0.0,0.0,0.473,37.35,31.48,50.33,4.5,2.0,0.25,0.577,-1.18,2.66,4.25,2.0,-0.016,0.0,-3.33,12.9,7.27,4.467,-5.488,-1.812,3.303,-0.3
Zone_26,51,University_District,STABLE,7678,75,75.0,35.85,0.478,22.35,60.61,5,Normal,Good,0,0,0,34.3,23.28,62.68,5.0,0.0,0.0,0.457,35.37,27.18,54.5,4.5,0.0,0.0,0.521,1.55,-0.93,-2.07,0.0,0.021,0.0,4.52,-3.99,-3.3,4.669,-3.449,-0.291,4.84,0.0
Zone_26,52,University_District,STABLE,7678,75,75.0,35.57,0.474,23.18,61.04,2,Normal,Good,0,0,0,35.85,22.35,60.61,5.0,0.0,0.0,0.478,35.64,25.25,57.0,4.5,0.0,0.0,0.501,-0.28,0.83,0.43,-3.0,-0.004,0.0,-0.78,3.71,0.71,4.633,-3.451,-0.439,4.718,0.0
Zone_27,1,Suburban_LowDensity,PERIODIC_SPIKE,4357,81,81.0,16.17,0.2,5.55,64.49,0,Normal,Good,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,3.711,,,,
Zone_27,2,Suburban_LowDensity,PERIODIC_SPIKE,4357,81,67.07,16.01,0.239,12.55,54.77,5,Light Rain,Moderate,0,0,0,16.17,5.55,64.49,0.0,0.0,0.0,0.2,,,,,,,,-0.16,7.0,-9.72,5.0,0.039,,-0.99,126.12,-15.07,3.675,,,,
Zone_27,3,Suburban_LowDensity,PERIODIC_SPIKE,4357,81,81.0,13.22,0.163,7.74,65.27,1,Normal,Good,0,0,0,16.01,12.55,54.77,5.0,0.0,0.0,0.239,,,,,,,,-2.79,-4.81,10.5,-4.0,-0.076,0.0,-17.43,-38.33,19.17,3.034,,,,
Zone_27,4,Suburban_LowDensity,PERIODIC_SPIKE,4357,81,81.0,13.7,0.169,6.3,64.47,5,Normal,Good,0,0,0,13.22,7.74,65.27,1.0,0.0,0.0,0.163,,,,,,,,0.48,-1.44,-0.8,4.0,0.006,0.0,3.63,-18.6,-1.23,3.144,,,,
Zone_27,5,Suburban_LowDensity,PERIODIC_SPIKE,4357,81,72.9,20.8,0.285,15.91,61.92,6,Normal,Good,1,0,0,13.7,6.3,64.47,5.0,0.0,0.0,0.169,14.78,8.04,62.25,2.75,0.0,0.0,0.193,7.1,9.61,-2.55,1.0,0.116,0.0,51.82,152.54,-3.96,4.774,-0.256,-1.02,1.044,0.0
Zone_27,6,Suburban_LowDensity,PERIODIC_SPIKE,4357,81,81.0,22.31,0.275,13.93,65.74,4,Normal,Good,0,0,0,20.8,15.91,61.92,6.0,0.0,0.0,0.285,15.93,10.62,61.61,4.25,0.0,0.0,0.214,1.51,-1.98,3.82,-2.0,-0.01,0.0,7.26,-12.44,6.17,5.12,0.864,1.485,2.065,0.0
Zone_27,7,Suburban_LowDensity,PERIODIC_SPIKE,4357,81,81.0,8.74,0.108,5.09,60.22,1,Normal,Good,0,0,0,22.31,13.93,65.74,4.0,0.0,0.0,0.275,17.51,10.97,64.35,4.0,0.0,0.0,0.223,-13.57,-8.84,-5.52,-3.0,-0.167,0.0,-60.82,-63.46,-8.4,2.006,2.818,3.437,-0.114,0.0
Zone_27,8,Suburban_LowDensity,PERIODIC_SPIKE,4357,81,81.0,9.84,0.121,4.17,65.5,1,Normal,Good,0,0,0,8.74,5.09,60.22,1.0,0.0,0.0,0.108,16.39,10.31,63.09,4.0,0.0,0.0,0.209,1.1,-0.92,5.28,0.0,0.013,0.0,12.59,-18.07,8.77,2.258,-0.561,-1.337,-0.893,0.0
Zone_27,9,Suburban_LowDensity,PERIODIC_SPIKE,4357,81,67.07,5.32,0.079,8.84,56.73,3,Light Rain,Moderate,0,0,0,9.84,4.17,65.5,1.0,0.0,0.0,0.121,15.42,9.78,63.34,3.0,0.0,0.0,0.197,-4.52,4.67,-8.77,2.0,-0.042,0.0,-45.93,111.99,-13.39,1.221,-4.406,-4.645,0.522,0.0
Zone_27,10,Suburban_LowDensity,PERIODIC_SPIKE,4357,81,72.9,11.0,0.151,6.35,64.34,2,Normal,Good,1,0,0,5.32,8.84,56.73,3.0,0.0,0.0,0.079,11.55,8.01,62.05,2.25,0.0,0.0,0.146,5.68,-2.49,7.61,-1.0,0.072,0.0,106.76,-28.17,13.41,2.525,-1.619,-4.987,-2.175,0.0
Zone_27,11,Suburban_LowDensity,PERIODIC_SPIKE,4357,81,81.0,10.59,0.131,7.12,63.78,0,Normal,Good,0,1,1,11.0,6.35,64.34,2.0,0.0,0.0,0.151,8.72,6.11,61.7,1.75,0.0,0.0,0.115,-0.41,0.77,-0.56,-2.0,-0.02,0.0,-3.73,12.13,-0.87,2.431,0.845,0.226,0.359,0.0
Zone_27,12,Suburban_LowDensity,PERIODIC_SPIKE,4357,81,81.0,8.48,0.105,4.73,65.86,3,Normal,Good,0,0,0,10.59,7.12,63.78,0.0,1.0,1.0,0.131,9.19,6.62,62.59,1.5,1.0,0.25,0.12,-2.11,-2.39,2.08,3.0,-0.026,1.0,-19.92,-33.57,3.26,1.946,0.636,0.793,0.245,0.3
Zone_27,13,Suburban_LowDensity,PERIODIC_SPIKE,4357,81,81.0,10.46,0.129,5.94,64.52,3,Normal,Good,0,0,0,8.48,4.73,65.86,3.0,0.0,0.0,0.105,8.85,6.76,62.68,2.0,1.0,0.25,0.116,1.98,1.21,-1.34,0.0,0.024,-1.0,23.35,25.58,-2.03,2.401,-1.156,0.907,2.683,0.1
Zone_27,14,Suburban_LowDensity,PERIODIC_SPIKE,4357,81,81.0,11.04,0.136,8.22,65.6,2,Normal,Good,0,0,0,10.46,5.94,64.52,3.0,0.0,0.0,0.129,10.13,6.04,64.62,2.0,1.0,0.25,0.129,0.58,2.28,1.08,-1.0,0.007,0.0,5.54,38.38,1.67,2.534,-0.362,-0.373,0.262,-0.1
Zone_27,15,Suburban_LowDensity,PERIODIC_SPIKE,4357,81,72.9,31.35,0.43,19.96,57.75,3,Normal,Good,1,1,1,11.04,8.22,65.6,2.0,0.0,0.0,0.136,10.14,6.5,64.94,2.0,1.0,0.25,0.125,20.31,11.74,-7.85,1.0,0.294,0.0,183.97,142.82,-11.97,7.195,0.451,0.333,0.412,-0.3
Zone_27,16,Suburban_LowDensity,PERIODIC_SPIKE,4357,81,81.0,18.19,0.225,13.64,61.15,2,Normal,Good,0,0,0,31.35,19.96,57.75,3.0,1.0,1.0,0.43,15.33,9.71,63.43,2.75,1.0,0.25,0.2,-13.16,-6.32,3.4,-1.0,-0.205,1.0,-41.98,-31.66,5.89,4.175,4.797,6.919,-2.325,0.3
Zone_27,17,Suburban_LowDensity,PERIODIC_SPIKE,4357,81,67.07,18.22,0.272,16.1,54.33,0,Light Rain,Moderate,0,0,0,18.19,13.64,61.15,2.0,0.0,0.0,0.225,17.76,11.94,62.26,2.5,1.0,0.25,0.23,0.03,2.46,-6.82,-2.0,0.047,-1.0,0.16,18.04,-11.15,4.182,3.484,4.35,-1.796,0.1
Zone_27,18,Suburban_LowDensity,PERIODIC_SPIKE,4357,81,81.0,10.34,0.128,11.46,62.3,0,Normal,Good,0,0,0,18.22,16.1,54.33,0.0,0.0,0.0,0.272,19.7,14.48,59.71,1.75,1.0,0.25,0.266,-7.88,-4.64,7.97,0.0,-0.144,0.0,-43.25,-28.82,14.67,2.373,1.732,0.838,-3.041,-0.1
Zone_27,19,Suburban_LowDensity,PERIODIC_SPIKE,4357,81,81.0,7.21,0.089,4.46,63.48,3,Normal,Good,0,0,0,10.34,11.46,62.3,0.0,0.0,0.0,0.128,19.52,15.29,58.88,1.25,1.0,0.25,0.264,-3.13,-7.0,1.18,3.0,-0.039,0.0,-30.27,-61.08,1.89,1.655,-2.304,-6.3,0.683,-0.3
Zone_27,20,Suburban_LowDensity,PERIODIC_SPIKE,4357,81,72.9,16.47,0.226,15.4,62.62,8,Normal,Good,1,1,1,7.21,4.46,63.48,3.0,0.0,0.0,0.089,13.49,11.42,60.32,1.25,0.0,0.0,0.179,9.26,10.94,-0.86,5.0,0.137,0.0,128.43,245.29,-1.35,3.78,-3.218,-4.082,1.496,0.0
Zone_27,21,Suburban_LowDensity,PERIODIC_SPIKE,4357,81,81.0,16.98,0.21,8.37,63.28,1,Normal,Good,0,0,0,16.47,15.4,62.62,8.0,1.0,1.0,0.226,13.06,11.86,60.68,2.75,1.0,0.25,0.179,0.51,-7.03,0.66,-7.0,-0.016,1.0,3.1,-45.65,1.05,3.897,-0.91,-0.838,2.605,0.3
Zone_27,22,Suburban_LowDensity,PERIODIC_SPIKE,4357,81,81.0,13.71,0.169,11.75,61.12,3,Normal,Good,0,0,0,16.98,8.37,63.28,1.0,0.0,0.0,0.21,12.75,9.92,62.92,3.0,1.0,0.25,0.163,-3.27,3.38,-2.16,2.0,-0.041,-1.0,-19.26,40.38,-3.41,3.147,0.167,2.918,0.208,0.1
Zone_27,23,Suburban_LowDensity,PERIODIC_SPIKE,4357,81,81.0,14.29,0.176,12.09,63.42,4,Normal,Good,0,0,0,13.71,11.75,61.12,3.0,0.0,0.0,0.169,13.59,9.99,62.62,3.75,1.0,0.25,0.174,0.58,0.34,2.3,1.0,0.007,0.0,4.23,2.89,3.76,3.28,1.484,2.001,-0.642,-0.1
Zone_27,24,Suburban_LowDensity,PERIODIC_SPIKE,4357,81,81.0,11.11,0.137,10.19,63.71,2,Normal,Good,0,0,0,14.29,12.09,63.42,4.0,0.0,0.0,0.176,15.36,11.9,62.61,4.0,1.0,0.25,0.195,-3.18,-1.9,0.29,-2.0,-0.039,0.0,-22.25,-15.72,0.46,2.55,-0.655,-0.981,0.024,-0.3
Zone_27,25,Suburban_LowDensity,PERIODIC_SPIKE,4357,81,72.9,18.54,0.254,9.38,64.01,9,Normal,Good,1,0,0,11.11,10.19,63.71,2.0,0.0,0.0,0.137,14.02,10.6,62.88,2.5,0.0,0.0,0.173,7.43,-0.81,0.3,7.0,0.117,0.0,66.88,-7.95,0.47,4.255,0.58,-1.703,0.359,0.0
Zone_27,26,Suburban_LowDensity,PERIODIC_SPIKE,4357,81,67.07,15.77,0.235,11.15,55.06,4,Light Rain,Moderate,0,0,0,18.54,9.38,64.01,9.0,0.0,0.0,0.254,14.41,10.85,63.06,4.5,0.0,0.0,0.184,-2.77,1.77,-8.95,-5.0,-0.019,0.0,-14.94,18.87,-13.98,3.619,-0.901,1.131,0.896,0.0
Zone_27,27,Suburban_LowDensity,PERIODIC_SPIKE,4357,81,81.0,10.74,0.133,12.1,63.05,3,Normal,Good,0,0,0,15.77,11.15,55.06,4.0,0.0,0.0,0.235,14.93,10.7,61.55,4.75,0.0,0.0,0.2,-5.03,0.95,7.99,-1.0,-0.102,0.0,-31.9,8.52,14.51,2.465,-0.363,1.187,-2.478,0.0
Zone_27,28,Suburban_LowDensity,PERIODIC_SPIKE,4357,81,81.0,13.04,0.161,7.71,64.91,5,Normal,Good,0,0,0,10.74,12.1,63.05,3.0,0.0,0.0,0.133,14.04,10.7,61.46,4.5,0.0,0.0,0.19,2.3,-4.39,1.86,2.0,0.028,0.0,21.42,-36.28,2.95,2.993,0.75,-0.388,-1.093,0.0
Zone_27,29,Suburban_LowDensity,PERIODIC_SPIKE,4357,81,81.0,11.68,0.144,10.0,60.71,2,Normal,Good,0,0,0,13.04,7.71,64.91,5.0,0.0,0.0,0.161,14.52,10.09,61.76,5.25,0.0,0.0,0.196,-1.36,2.29,-4.2,-3.0,-0.017,0.0,-10.43,29.7,-6.47,2.681,-0.406,-2.153,1.069,0.0
Zone_27,30,Suburban_LowDensity,PERIODIC_SPIKE,4357,81,72.9,16.14,0.221,14.38,63.02,6,Normal,Good,1,0,0,11.68,10.0,60.71,2.0,0.0,0.0,0.144,12.81,10.24,60.93,3.5,0.0,0.0,0.168,4.46,4.38,2.31,4.0,0.077,0.0,38.18,43.8,3.8,3.704,-0.784,-0.997,1.881,0.0
Zone_27,31,Suburban_LowDensity,PERIODIC_SPIKE,4357,81,47.38,13.9,0.293,17.28,38.35,6,Heavy Rain,Poor,0,1,1,16.14,14.38,63.02,6.0,0.0,0.0,0.221,12.9,11.05,62.92,4.0,0.0,0.0,0.165,-2.24,2.9,-24.67,0.0,0.072,0.0,-13.88,20.17,-39.15,3.19,0.913,1.484,-0.429,0.0
Zone_27,32,Suburban_LowDensity,PERIODIC_SPIKE,4357,81,67.07,14.61,0.218,14.43,55.33,0,Light Rain,Moderate,0,0,0,13.9,17.28,38.35,6.0,1.0,1.0,0.293,13.69,12.34,56.75,4.75,1.0,0.25,0.205,0.71,-2.85,16.98,-6.0,-0.075,1.0,5.11,-16.49,44.28,3.353,3.309,0.704,-7.737,0.3
