zone_id,week,zone_type,temporal_profile,population_density,road_capacity,effective_road_capacity,vehicle_density,traffic_pressure,congestion,average_speed,red_light_violations,weather,road_condition,special_event,incident_count,incident_occurred
Zone_39,30,Industrial_Corridor,GRADUAL_DETERIORATION,2566,44,44.0,17.2,0.391,21.19,62.0,4,Normal,Good,0,0,0
Zone_40,30,University_District,PERIODIC_SPIKE,7930,55,49.5,43.96,0.888,54.86,47.94,8,Normal,Good,1,2,1
Zone_41,30,Highway_Junction,GRADUAL_DETERIORATION,2549,42,42.0,18.95,0.451,17.72,63.54,4,Normal,Good,0,0,0
Zone_42,30,University_District,PERIODIC_SPIKE,7369,58,52.2,37.05,0.71,37.64,53.76,10,Normal,Good,1,0,0
Zone_43,30,Commercial_Downtown,STABLE,3988,78,78.0,20.09,0.258,13.56,65.86,5,Normal,Good,0,0,0
Zone_44,30,Suburban_LowDensity,STABLE,3720,70,57.96,7.48,0.129,8.14,58.55,1,Light Rain,Moderate,0,0,0
Zone_45,30,Highway_Junction,GRADUAL_DETERIORATION,2987,87,87.0,24.12,0.277,11.74,62.72,9,Normal,Good,0,0,0
Zone_46,30,University_District,GRADUAL_IMPROVEMENT,8049,51,42.23,35.97,0.852,56.2,40.52,4,Light Rain,Moderate,0,0,0
Zone_47,30,University_District,RECOVERY_AFTER_DISRUPTION,8056,58,58.0,50.42,0.869,51.79,48.21,8,Normal,Good,0,0,0
Zone_48,30,Industrial_Corridor,RECOVERY_AFTER_DISRUPTION,3999,72,72.0,34.0,0.472,20.15,58.99,4,Normal,Good,0,0,0
Zone_49,30,University_District,STABLE,11539,59,59.0,52.64,0.892,51.58,52.58,4,Normal,Good,0,2,1
Zone_50,30,University_District,GRADUAL_DETERIORATION,11592,68,68.0,63.57,0.935,58.04,48.53,5,Normal,Good,0,0,0
Zone_01,31,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,8726,60,35.1,60.56,1.725,100.0,10.0,12,Heavy Rain,Poor,0,3,1
Zone_02,31,Residential,STABLE,12426,92,53.82,48.63,0.904,73.96,20.23,8,Heavy Rain,Poor,0,0,0
Zone_03,31,University_District,EVENT_SENSITIVE,7685,63,52.16,29.7,0.569,33.96,49.84,3,Light Rain,Moderate,0,0,0
Zone_04,31,Highway_Junction,GRADUAL_DETERIORATION,2415,72,42.12,24.55,0.583,42.16,32.54,8,Heavy Rain,Poor,0,0,0
Zone_05,31,Commercial_Downtown,GRADUAL_IMPROVEMENT,8343,66,54.65,30.13,0.551,32.99,44.33,6,Light Rain,Moderate,0,0,0
Zone_06,31,University_District,STABLE,8747,86,50.31,30.61,0.608,36.62,36.12,7,Heavy Rain,Poor,0,0,0
Zone_07,31,University_District,GRADUAL_DETERIORATION,7267,42,34.78,37.09,1.066,74.38,33.68,6,Light Rain,Moderate,0,0,0
Zone_08,31,Highway_Junction,PERIODIC_SPIKE,2040,43,43.0,9.28,0.216,11.58,63.91,3,Normal,Good,0,0,0
Zone_09,31,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,92.0,15.11,0.164,8.54,68.53,1,Normal,Good,0,0,0
Zone_10,31,Residential,GRADUAL_DETERIORATION,15099,47,38.92,55.12,1.416,99.04,19.48,12,Light Rain,Moderate,0,1,1
Zone_11,31,Residential,RECOVERY_AFTER_DISRUPTION,9955,43,35.6,39.49,1.109,76.67,29.78,11,Light Rain,Moderate,0,3,1
Zone_12,31,Commercial_Downtown,GRADUAL_IMPROVEMENT,8725,68,56.3,46.79,0.831,55.72,38.85,12,Light Rain,Moderate,0,0,0
Zone_13,31,Suburban_LowDensity,EVENT_SENSITIVE,1361,75,75.0,0.0,0.0,5.36,67.41,0,Normal,Good,0,0,0
Zone_14,31,University_District,RECOVERY_AFTER_DISRUPTION,10551,99,81.97,62.02,0.757,50.58,39.62,4,Light Rain,Moderate,0,0,0
Zone_15,31,Residential,GRADUAL_DETERIORATION,14863,86,71.21,62.98,0.884,55.78,42.34,10,Light Rain,Moderate,0,0,0
Zone_16,31,Highway_Junction,GRADUAL_DETERIORATION,1963,84,49.14,15.16,0.309,22.81,37.19,5,Heavy Rain,Poor,0,0,0
Zone_17,31,Residential,EVENT_SENSITIVE,8064,48,28.08,24.42,0.87,65.22,23.64,5,Heavy Rain,Poor,0,1,1
Zone_18,31,Industrial_Corridor,STABLE,3295,90,52.65,6.79,0.129,8.93,39.48,2,Heavy Rain,Poor,0,0,0
Zone_19,31,Industrial_Corridor,EVENT_SENSITIVE,4136,81,81.0,12.5,0.154,7.6,60.45,4,Normal,Good,0,0,0
Zone_20,31,Commercial_Downtown,STABLE,3700,73,42.71,9.66,0.226,10.49,41.45,5,Heavy Rain,Poor,0,0,0
Zone_21,31,Residential,GRADUAL_DETERIORATION,11645,74,61.27,53.36,0.871,56.87,42.27,5,Light Rain,Moderate,0,2,1
Zone_22,31,University_District,GRADUAL_DETERIORATION,7570,76,44.46,43.48,0.978,77.19,14.73,7,Heavy Rain,Poor,0,3,1
Zone_23,31,Suburban_LowDensity,EVENT_SENSITIVE,2228,53,43.88,9.11,0.208,7.27,55.69,0,Light Rain,Moderate,0,0,0
Zone_24,31,Commercial_Downtown,GRADUAL_IMPROVEMENT,8634,99,57.91,36.01,0.622,36.93,35.1,5,Heavy Rain,Poor,0,2,1
Zone_25,31,Residential,STABLE,10790,71,41.54,22.07,0.531,30.88,35.22,1,Heavy Rain,Poor,0,0,0
Zone_26,31,University_District,STABLE,7678,75,43.88,21.86,0.498,30.31,37.63,4,Heavy Rain,Poor,0,0,0
Zone_27,31,Suburban_LowDensity,PERIODIC_SPIKE,4357,81,47.38,13.9,0.293,17.28,38.35,6,Heavy Rain,Poor,0,1,1
Zone_28,31,Highway_Junction,PERIODIC_SPIKE,1845,83,68.72,8.36,0.122,9.62,53.15,4,Light Rain,Moderate,0,0,0
Zone_29,31,Residential,RECOVERY_AFTER_DISRUPTION,13450,94,54.99,55.67,1.012,82.67,12.64,12,Heavy Rain,Poor,0,2,1
Zone_30,31,Highway_Junction,GRADUAL_DETERIORATION,2448,66,38.61,22.46,0.582,36.15,38.36,7,Heavy Rain,Poor,0,0,0
Zone_31,31,Commercial_Downtown,EVENT_SENSITIVE,9364,45,26.33,48.85,1.855,100.0,10.0,16,Heavy Rain,Poor,0,2,1
Zone_32,31,Commercial_Downtown,GRADUAL_IMPROVEMENT,7248,81,67.07,33.71,0.503,26.33,51.84,5,Light Rain,Moderate,0,0,0
Zone_33,31,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,6945,63,52.16,52.57,1.008,72.78,34.0,9,Light Rain,Moderate,0,3,1
Zone_34,31,Industrial_Corridor,GRADUAL_DETERIORATION,3320,51,29.84,12.73,0.427,24.79,36.0,5,Heavy Rain,Poor,0,1,1
Zone_35,31,Residential,GRADUAL_IMPROVEMENT,15280,95,55.58,27.59,0.496,28.51,39.45,3,Heavy Rain,Poor,0,2,1
Zone_36,31,Residential,PERIODIC_SPIKE,12737,62,36.27,49.57,1.367,100.0,10.0,18,Heavy Rain,Poor,0,4,1
Zone_37,31,Residential,RECOVERY_AFTER_DISRUPTION,11474,92,53.82,43.92,0.816,57.36,25.82,1,Heavy Rain,Poor,0,1,1
Zone_38,31,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,9035,94,54.99,63.14,1.148,92.67,12.76,7,Heavy Rain,Poor,0,2,1
Zone_39,31,Industrial_Corridor,GRADUAL_DETERIORATION,2566,44,36.43,18.01,0.494,27.08,52.05,3,Light Rain,Moderate,0,0,0
Zone_40,31,University_District,PERIODIC_SPIKE,7930,55,45.54,44.04,0.967,64.78,37.66,4,Light Rain,Moderate,0,0,0
Zone_41,31,Highway_Junction,GRADUAL_DETERIORATION,2549,42,24.57,19.05,0.775,55.24,26.36,9,Heavy Rain,Poor,0,0,0
Zone_42,31,University_District,PERIODIC_SPIKE,7369,58,48.02,33.35,0.695,40.33,48.56,7,Light Rain,Moderate,0,1,1
Zone_43,31,Commercial_Downtown,STABLE,3988,78,64.58,18.76,0.29,15.2,53.68,4,Light Rain,Moderate,0,0,0
Zone_44,31,Suburban_LowDensity,STABLE,3720,70,40.95,16.74,0.409,24.11,35.99,7,Heavy Rain,Poor,0,1,1
Zone_45,31,Highway_Junction,GRADUAL_DETERIORATION,2987,87,87.0,22.76,0.262,13.87,61.22,8,Normal,Good,0,0,0
Zone_46,31,University_District,GRADUAL_IMPROVEMENT,8049,51,51.0,27.45,0.538,29.05,56.23,6,Normal,Good,0,0,0
Zone_47,31,University_District,RECOVERY_AFTER_DISRUPTION,8056,58,48.02,51.25,1.067,72.94,31.43,2,Light Rain,Moderate,0,1,1
Zone_48,31,Industrial_Corridor,RECOVERY_AFTER_DISRUPTION,3999,72,42.12,32.24,0.765,54.17,27.08,7,Heavy Rain,Poor,0,0,0
Zone_49,31,University_District,STABLE,11539,59,59.0,54.72,0.927,56.49,47.58,5,Normal,Good,0,0,0
Zone_50,31,University_District,GRADUAL_DETERIORATION,11592,68,39.78,67.85,1.706,100.0,10.0,10,Heavy Rain,Poor,0,4,1
Zone_01,32,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,8726,60,49.68,58.52,1.178,89.52,22.26,10,Light Rain,Moderate,0,2,1
Zone_02,32,Residential,STABLE,12426,92,53.82,49.52,0.92,71.16,18.61,7,Heavy Rain,Poor,0,1,1
Zone_03,32,University_District,EVENT_SENSITIVE,7685,63,52.16,26.9,0.516,26.54,53.69,3,Light Rain,Moderate,0,0,0
Zone_04,32,Highway_Junction,GRADUAL_DETERIORATION,2415,72,42.12,18.64,0.443,28.18,35.61,1,Heavy Rain,Poor,0,1,1
Zone_05,32,Commercial_Downtown,GRADUAL_IMPROVEMENT,8343,66,66.0,26.42,0.4,13.3,61.84,7,Normal,Good,0,0,0
Zone_06,32,University_District,STABLE,8747,86,71.21,33.74,0.474,21.08,53.72,3,Light Rain,Moderate,0,0,0
Zone_07,32,University_District,GRADUAL_DETERIORATION,7267,42,34.78,45.23,1.3,93.9,23.68,7,Light Rain,Moderate,0,2,1
Zone_08,32,Highway_Junction,PERIODIC_SPIKE,2040,43,43.0,8.73,0.203,8.82,60.73,3,Normal,Good,0,0,0
Zone_09,32,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,76.18,11.57,0.152,9.42,56.0,3,Light Rain,Moderate,0,0,0
Zone_10,32,Residential,GRADUAL_DETERIORATION,15099,47,27.5,56.14,2.041,100.0,10.0,11,Heavy Rain,Poor,0,3,1
Zone_11,32,Residential,RECOVERY_AFTER_DISRUPTION,9955,43,25.16,32.58,1.295,100.0,10.0,13,Heavy Rain,Poor,0,1,1
Zone_12,32,Commercial_Downtown,GRADUAL_IMPROVEMENT,8725,68,39.78,40.47,1.017,79.55,19.41,11,Heavy Rain,Poor,0,4,1
Zone_13,32,Suburban_LowDensity,EVENT_SENSITIVE,1361,75,62.1,0.0,0.0,8.83,57.68,1,Light Rain,Moderate,0,0,0
Zone_14,32,University_District,RECOVERY_AFTER_DISRUPTION,10551,99,57.91,58.89,1.017,86.32,12.94,7,Heavy Rain,Poor,0,1,1
Zone_15,32,Residential,GRADUAL_DETERIORATION,14863,86,71.21,61.79,0.868,57.22,35.93,8,Light Rain,Moderate,0,1,1
Zone_16,32,Highway_Junction,GRADUAL_DETERIORATION,1963,84,84.0,15.57,0.185,8.45,63.23,2,Normal,Good,0,0,0
Zone_17,32,Residential,EVENT_SENSITIVE,8064,48,28.08,17.11,0.609,43.06,34.69,6,Heavy Rain,Poor,0,4,1
Zone_18,32,Industrial_Corridor,STABLE,3295,90,74.52,1.27,0.017,7.62,55.33,2,Light Rain,Moderate,0,0,0
Zone_19,32,Industrial_Corridor,EVENT_SENSITIVE,4136,81,47.38,20.44,0.431,23.54,39.1,5,Heavy Rain,Poor,0,0,0
Zone_20,32,Commercial_Downtown,STABLE,3700,73,42.71,11.5,0.269,16.76,39.45,5,Heavy Rain,Poor,0,0,0
Zone_21,32,Residential,GRADUAL_DETERIORATION,11645,74,74.0,48.61,0.657,32.96,59.46,6,Normal,Good,0,0,0
Zone_22,32,University_District,GRADUAL_DETERIORATION,7570,76,76.0,45.79,0.603,29.22,56.67,4,Normal,Good,0,0,0
Zone_23,32,Suburban_LowDensity,EVENT_SENSITIVE,2228,53,43.88,12.31,0.281,17.68,51.93,2,Light Rain,Moderate,0,0,0
Zone_24,32,Commercial_Downtown,GRADUAL_IMPROVEMENT,8634,99,99.0,32.9,0.332,16.08,62.02,5,Normal,Good,0,0,0
Zone_25,32,Residential,STABLE,10790,71,41.54,25.29,0.609,44.38,32.36,5,Heavy Rain,Poor,0,1,1
Zone_26,32,University_District,STABLE,7678,75,75.0,26.52,0.354,13.25,61.69,2,Normal,Good,0,0,0
Zone_27,32,Suburban_LowDensity,PERIODIC_SPIKE,4357,81,67.07,14.61,0.218,14.43,55.33,0,Light Rain,Moderate,0,0,0
Zone_28,32,Highway_Junction,PERIODIC_SPIKE,1845,83,48.56,6.3,0.13,11.18,43.05,4,Heavy Rain,Poor,0,0,0
Zone_29,32,Residential,RECOVERY_AFTER_DISRUPTION,13450,94,77.83,56.9,0.731,42.05,46.52,5,Light Rain,Moderate,0,0,0
Zone_30,32,Highway_Junction,GRADUAL_DETERIORATION,2448,66,38.61,24.23,0.628,41.13,31.71,5,Heavy Rain,Poor,0,0,0
Zone_31,32,Commercial_Downtown,EVENT_SENSITIVE,9364,45,37.26,54.73,1.469,100.0,19.53,13,Light Rain,Moderate,0,0,0
Zone_32,32,Commercial_Downtown,GRADUAL_IMPROVEMENT,7248,81,47.38,32.46,0.685,45.07,29.81,14,Heavy Rain,Poor,0,3,1
Zone_33,32,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,6945,63,63.0,49.57,0.787,45.2,52.75,6,Normal,Good,0,1,1
Zone_34,32,Industrial_Corridor,GRADUAL_DETERIORATION,3320,51,51.0,16.64,0.326,14.76,64.09,4,Normal,Good,0,0,0
Zone_35,32,Residential,GRADUAL_IMPROVEMENT,15280,95,78.66,26.83,0.341,11.05,55.92,3,Light Rain,Moderate,0,0,0
Zone_36,32,Residential,PERIODIC_SPIKE,12737,62,51.34,46.09,0.898,62.78,33.15,9,Light Rain,Moderate,0,1,1
Zone_37,32,Residential,RECOVERY_AFTER_DISRUPTION,11474,92,76.18,46.72,0.613,35.94,47.57,7,Light Rain,Moderate,0,0,0
Zone_38,32,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,9035,94,54.99,57.55,1.047,80.21,18.31,8,Heavy Rain,Poor,0,2,1
Zone_39,32,Industrial_Corridor,GRADUAL_DETERIORATION,2566,44,25.74,17.7,0.688,48.92,27.59,6,Heavy Rain,Poor,0,5,1
Zone_40,32,University_District,PERIODIC_SPIKE,7930,55,32.17,42.55,1.323,100.0,10.0,8,Heavy Rain,Poor,0,1,1
Zone_41,32,Highway_Junction,GRADUAL_DETERIORATION,2549,42,42.0,16.54,0.394,15.71,63.31,6,Normal,Good,0,0,0
Zone_42,32,University_District,PERIODIC_SPIKE,7369,58,58.0,36.17,0.624,32.41,53.55,2,Normal,Good,0,0,0
Zone_43,32,Commercial_Downtown,STABLE,3988,78,64.58,17.45,0.27,10.63,55.71,6,Light Rain,Moderate,0,0,0
Zone_44,32,Suburban_LowDensity,STABLE,3720,70,40.95,14.76,0.36,22.65,35.96,4,Heavy Rain,Poor,0,1,1
Zone_45,32,Highway_Junction,GRADUAL_DETERIORATION,2987,87,72.04,24.57,0.341,18.92,53.48,6,Light Rain,Moderate,0,0,0
Zone_46,32,University_District,GRADUAL_IMPROVEMENT,8049,51,51.0,24.76,0.485,24.82,61.64,4,Normal,Good,0,0,0
Zone_47,32,University_District,RECOVERY_AFTER_DISRUPTION,8056,58,33.93,43.41,1.279,100.0,10.0,12,Heavy Rain,Poor,0,1,1
Zone_48,32,Industrial_Corridor,RECOVERY_AFTER_DISRUPTION,3999,72,42.12,27.59,0.655,46.54,27.97,5,Heavy Rain,Poor,0,1,1
Zone_49,32,University_District,STABLE,11539,59,34.52,54.83,1.588,100.0,10.0,14,Heavy Rain,Poor,0,2,1
Zone_50,32,University_District,GRADUAL_DETERIORATION,11592,68,56.3,67.52,1.199,86.43,24.32,4,Light Rain,Moderate,0,3,1
Zone_01,33,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,8726,60,49.68,55.12,1.11,78.54,30.47,14,Light Rain,Moderate,0,2,1
Zone_02,33,Residential,STABLE,12426,92,53.82,46.06,0.856,63.9,24.52,7,Heavy Rain,Poor,0,2,1
Zone_03,33,University_District,EVENT_SENSITIVE,7685,63,52.16,30.93,0.593,30.61,51.46,2,Light Rain,Moderate,0,0,0
Zone_04,33,Highway_Junction,GRADUAL_DETERIORATION,2415,72,59.62,21.38,0.359,17.66,54.41,6,Light Rain,Moderate,0,0,0
Zone_05,33,Commercial_Downtown,GRADUAL_IMPROVEMENT,8343,66,38.61,31.01,0.803,54.05,23.2,8,Heavy Rain,Poor,0,3,1
Zone_06,33,University_District,STABLE,8747,86,86.0,33.91,0.394,21.23,61.66,5,Normal,Good,0,0,0
Zone_07,33,University_District,GRADUAL_DETERIORATION,7267,42,24.57,50.43,2.053,100.0,10.0,11,Heavy Rain,Poor,0,2,1
Zone_08,33,Highway_Junction,PERIODIC_SPIKE,2040,43,43.0,3.49,0.081,6.5,61.64,1,Normal,Good,0,0,0
Zone_09,33,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,92.0,11.84,0.129,9.56,64.08,4,Normal,Good,0,2,1
Zone_10,33,Residential,GRADUAL_DETERIORATION,15099,47,38.92,60.1,1.544,100.0,14.3,8,Light Rain,Moderate,0,2,1
Zone_11,33,Residential,RECOVERY_AFTER_DISRUPTION,9955,43,35.6,34.44,0.967,67.79,36.73,6,Light Rain,Moderate,0,2,1
Zone_12,33,Commercial_Downtown,GRADUAL_IMPROVEMENT,8725,68,39.78,34.66,0.871,60.71,27.22,4,Heavy Rain,Poor,0,2,1
Zone_13,33,Suburban_LowDensity,EVENT_SENSITIVE,1361,75,43.88,3.81,0.087,11.74,44.98,2,Heavy Rain,Poor,0,0,0
Zone_14,33,University_District,RECOVERY_AFTER_DISRUPTION,10551,99,81.97,54.77,0.668,42.74,45.46,5,Light Rain,Moderate,0,0,0
Zone_15,33,Residential,GRADUAL_DETERIORATION,14863,86,50.31,62.98,1.252,100.0,10.0,3,Heavy Rain,Poor,0,3,1
Zone_16,33,Highway_Junction,GRADUAL_DETERIORATION,1963,84,69.55,18.14,0.261,6.99,54.86,2,Light Rain,Moderate,0,0,0
Zone_17,33,Residential,EVENT_SENSITIVE,8064,48,28.08,15.5,0.552,35.32,34.41,5,Heavy Rain,Poor,0,0,0
Zone_18,33,Industrial_Corridor,STABLE,3295,90,90.0,0.23,0.003,6.79,63.16,1,Normal,Good,0,0,0
Zone_19,33,Industrial_Corridor,EVENT_SENSITIVE,4136,81,47.38,17.41,0.367,22.11,35.8,3,Heavy Rain,Poor,0,1,1
Zone_20,33,Commercial_Downtown,STABLE,3700,73,73.0,15.87,0.217,9.89,65.66,3,Normal,Good,0,0,0
Zone_21,33,Residential,GRADUAL_DETERIORATION,11645,74,43.29,49.23,1.137,88.44,11.49,7,Heavy Rain,Poor,0,3,1
Zone_22,33,University_District,GRADUAL_DETERIORATION,7570,76,44.46,47.99,1.079,89.83,11.34,10,Heavy Rain,Poor,0,2,1
Zone_23,33,Suburban_LowDensity,EVENT_SENSITIVE,2228,53,31.01,4.85,0.156,17.38,40.99,4,Heavy Rain,Poor,0,0,0
Zone_24,33,Commercial_Downtown,GRADUAL_IMPROVEMENT,8634,99,81.97,35.2,0.429,22.26,52.17,5,Light Rain,Moderate,0,0,0
Zone_25,33,Residential,STABLE,10790,71,41.54,28.84,0.694,47.27,33.45,6,Heavy Rain,Poor,0,3,1
Zone_26,33,University_District,STABLE,7678,75,62.1,35.25,0.568,24.71,48.91,4,Light Rain,Moderate,0,0,0
Zone_27,33,Suburban_LowDensity,PERIODIC_SPIKE,4357,81,67.07,5.38,0.08,8.12,57.39,5,Light Rain,Moderate,0,0,0
Zone_28,33,Highway_Junction,PERIODIC_SPIKE,1845,83,83.0,5.8,0.07,5.62,61.79,1,Normal,Good,0,0,0
Zone_29,33,Residential,RECOVERY_AFTER_DISRUPTION,13450,94,54.99,51.42,0.935,75.45,14.2,7,Heavy Rain,Poor,0,2,1
Zone_30,33,Highway_Junction,GRADUAL_DETERIORATION,2448,66,54.65,16.88,0.309,17.14,53.14,3,Light Rain,Moderate,0,0,0
Zone_31,33,Commercial_Downtown,EVENT_SENSITIVE,9364,45,37.26,49.03,1.316,91.6,21.06,13,Light Rain,Moderate,0,4,1
Zone_32,33,Commercial_Downtown,GRADUAL_IMPROVEMENT,7248,81,47.38,33.71,0.711,50.67,28.79,5,Heavy Rain,Poor,0,1,1
Zone_33,33,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,6945,63,63.0,45.39,0.72,39.64,55.63,2,Normal,Good,0,0,0
Zone_34,33,Industrial_Corridor,GRADUAL_DETERIORATION,3320,51,51.0,22.82,0.447,20.11,59.41,2,Normal,Good,0,0,0
Zone_35,33,Residential,GRADUAL_IMPROVEMENT,15280,95,55.58,33.38,0.601,35.6,33.77,5,Heavy Rain,Poor,0,0,0
Zone_36,33,Residential,PERIODIC_SPIKE,12737,62,62.0,45.12,0.728,38.33,54.79,6,Normal,Good,0,0,0
Zone_37,33,Residential,RECOVERY_AFTER_DISRUPTION,11474,92,53.82,50.34,0.935,76.02,17.64,7,Heavy Rain,Poor,0,0,0
Zone_38,33,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,9035,94,77.83,51.88,0.667,36.7,45.92,6,Light Rain,Moderate,0,0,0
Zone_39,33,Industrial_Corridor,GRADUAL_DETERIORATION,2566,44,25.74,18.85,0.732,50.86,29.92,1,Heavy Rain,Poor,0,3,1
Zone_40,33,University_District,PERIODIC_SPIKE,7930,55,45.54,36.41,0.8,52.53,42.06,2,Light Rain,Moderate,0,0,0
Zone_41,33,Highway_Junction,GRADUAL_DETERIORATION,2549,42,24.57,20.68,0.842,62.9,22.17,6,Heavy Rain,Poor,0,4,1
Zone_42,33,University_District,PERIODIC_SPIKE,7369,58,58.0,35.79,0.617,32.05,57.09,7,Normal,Good,0,0,0
Zone_43,33,Commercial_Downtown,STABLE,3988,78,45.63,18.03,0.395,20.85,40.89,2,Heavy Rain,Poor,0,0,0
Zone_44,33,Suburban_LowDensity,STABLE,3720,70,40.95,11.19,0.273,16.72,40.43,2,Heavy Rain,Poor,0,0,0
Zone_45,33,Highway_Junction,GRADUAL_DETERIORATION,2987,87,50.89,19.85,0.39,21.55,40.07,3,Heavy Rain,Poor,0,1,1
Zone_46,33,University_District,GRADUAL_IMPROVEMENT,8049,51,29.84,30.25,1.014,79.12,13.89,10,Heavy Rain,Poor,0,2,1
Zone_47,33,University_District,RECOVERY_AFTER_DISRUPTION,8056,58,58.0,40.87,0.705,35.46,57.09,4,Normal,Good,0,0,0
Zone_48,33,Industrial_Corridor,RECOVERY_AFTER_DISRUPTION,3999,72,42.12,24.43,0.58,34.54,36.56,5,Heavy Rain,Poor,0,0,0
Zone_49,33,University_District,STABLE,11539,59,48.85,59.35,1.215,87.69,22.68,4,Light Rain,Moderate,0,0,0
Zone_50,33,University_District,GRADUAL_DETERIORATION,11592,68,39.78,71.86,1.806,100.0,10.0,7,Heavy Rain,Poor,0,3,1
Zone_01,34,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,8726,60,49.68,56.9,1.145,81.75,29.78,12,Light Rain,Moderate,0,0,0
Zone_02,34,Residential,STABLE,12426,92,53.82,46.75,0.869,67.73,20.15,9,Heavy Rain,Poor,0,2,1
Zone_03,34,University_District,EVENT_SENSITIVE,7685,63,52.16,31.39,0.602,32.7,49.65,5,Light Rain,Moderate,0,0,0
Zone_04,34,Highway_Junction,GRADUAL_DETERIORATION,2415,72,72.0,30.81,0.428,14.97,59.41,3,Normal,Good,0,0,0
Zone_05,34,Commercial_Downtown,GRADUAL_IMPROVEMENT,8343,66,54.65,27.49,0.503,24.22,49.61,4,Light Rain,Moderate,0,0,0
Zone_06,34,University_District,STABLE,8747,86,50.31,27.79,0.552,32.4,34.98,4,Heavy Rain,Poor,0,0,0
Zone_07,34,University_District,GRADUAL_DETERIORATION,7267,42,34.78,48.02,1.381,96.57,20.82,7,Light Rain,Moderate,0,3,1
Zone_08,34,Highway_Junction,PERIODIC_SPIKE,2040,43,25.16,2.34,0.093,5.45,40.76,3,Heavy Rain,Poor,0,0,0
Zone_09,34,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,53.82,10.76,0.2,13.85,40.65,3,Heavy Rain,Poor,0,0,0
Zone_10,34,Residential,GRADUAL_DETERIORATION,15099,47,38.92,60.86,1.564,100.0,19.3,14,Light Rain,Moderate,0,2,1
Zone_11,34,Residential,RECOVERY_AFTER_DISRUPTION,9955,43,43.0,36.1,0.84,50.37,51.08,4,Normal,Good,0,0,0
Zone_12,34,Commercial_Downtown,GRADUAL_IMPROVEMENT,8725,68,39.78,33.14,0.833,59.75,22.74,6,Heavy Rain,Poor,0,2,1
Zone_13,34,Suburban_LowDensity,EVENT_SENSITIVE,1361,75,43.88,11.74,0.268,12.0,38.9,1,Heavy Rain,Poor,0,0,0
Zone_14,34,University_District,RECOVERY_AFTER_DISRUPTION,10551,99,81.97,53.94,0.658,37.78,44.48,2,Light Rain,Moderate,0,0,0
Zone_15,34,Residential,GRADUAL_DETERIORATION,14863,86,86.0,71.64,0.833,43.15,51.57,8,Normal,Good,0,2,1
Zone_16,34,Highway_Junction,GRADUAL_DETERIORATION,1963,84,69.55,20.36,0.293,20.99,53.34,7,Light Rain,Moderate,0,0,0
Zone_17,34,Residential,EVENT_SENSITIVE,8064,48,39.74,18.9,0.476,22.79,52.62,1,Light Rain,Moderate,0,1,1
Zone_18,34,Industrial_Corridor,STABLE,3295,90,90.0,6.3,0.07,8.29,62.58,1,Normal,Good,0,0,0
Zone_19,34,Industrial_Corridor,EVENT_SENSITIVE,4136,81,47.38,14.6,0.308,15.07,42.14,3,Heavy Rain,Poor,0,1,1
Zone_20,34,Commercial_Downtown,STABLE,3700,73,42.71,13.99,0.328,18.83,42.54,8,Heavy Rain,Poor,0,0,0
Zone_21,34,Residential,GRADUAL_DETERIORATION,11645,74,61.27,47.46,0.775,51.88,41.56,3,Light Rain,Moderate,0,0,0
Zone_22,34,University_District,GRADUAL_DETERIORATION,7570,76,44.46,42.18,0.949,71.89,20.85,6,Heavy Rain,Poor,0,2,1
Zone_23,34,Suburban_LowDensity,EVENT_SENSITIVE,2228,53,31.01,6.44,0.208,16.6,38.58,1,Heavy Rain,Poor,0,2,1
Zone_24,34,Commercial_Downtown,GRADUAL_IMPROVEMENT,8634,99,81.97,25.29,0.309,15.84,54.43,3,Light Rain,Moderate,0,0,0
Zone_25,34,Residential,STABLE,10790,71,58.79,28.41,0.483,26.77,50.45,2,Light Rain,Moderate,0,0,0
Zone_26,34,University_District,STABLE,7678,75,43.88,35.88,0.818,64.07,23.93,3,Heavy Rain,Poor,0,2,1
Zone_27,34,Suburban_LowDensity,PERIODIC_SPIKE,4357,81,81.0,10.27,0.127,8.0,63.82,1,Normal,Good,0,0,0
Zone_28,34,Highway_Junction,PERIODIC_SPIKE,1845,83,83.0,6.42,0.077,7.03,64.91,3,Normal,Good,0,0,0
Zone_29,34,Residential,RECOVERY_AFTER_DISRUPTION,13450,94,94.0,53.14,0.565,29.83,55.81,2,Normal,Good,0,0,0
Zone_30,34,Highway_Junction,GRADUAL_DETERIORATION,2448,66,54.65,20.27,0.371,17.64,55.3,9,Light Rain,Moderate,0,0,0
